Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP
1,1,1,9,1,1,1,13,28,10,8,0,0,0,0,1,0,19,0,0,5,16,1,12,0,0,5,6,0,0,0,13.9,-0.3,0.79
5,12,1,10,1,1,1,13,28,10,11,0,0,0,1,1,0,34,0,0,6,8,5,12.6,0,0,6,11,4,11.25,0,12.4,0.5,1.79
1,14,1,8,1,1,1,1,1,2,2,1,0,0,1,1,0,33,0,0,5,12,1,13,2,0,5,7,3,14,0,9.4,-0.8,-3.12
1,8,6,9,1,1,1,13,1,10,5,1,0,0,1,1,0,19,0,0,5,8,5,11.6,1,0,5,10,4,10.75,0,9.4,-0.8,-3.12
1,8,5,7,1,1,1,13,1,5,6,1,0,1,0,1,0,26,0,0,5,11,1,10,0,0,5,14,1,11,0,8.9,1.4,3.51
1,12,1,14,1,1,1,23,27,8,8,0,0,0,1,1,0,29,0,0,6,7,1,14,0,0,6,6,0,0,0,16.2,0.3,-0.92
1,8,5,7,1,1,1,13,27,10,8,1,0,0,1,1,1,19,0,0,5,9,5,12.6,0,0,5,8,2,12.5,0,8.9,1.4,3.51
1,8,1,2,1,1,1,1,1,10,10,1,0,0,1,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,3.7,-1.7
1,12,1,17,0,12,1,13,27,10,10,0,0,0,0,1,0,29,0,0,5,11,2,11.33333333,0,0,5,9,1,12,0,11.1,0.6,2.02
1,14,1,11,1,1,1,22,27,10,10,0,0,0,1,1,0,21,0,0,6,6,6,12.66666667,0,0,6,7,5,11.4,0,9.4,-0.8,-3.12
1,8,1,11,1,1,1,1,1,5,11,0,0,0,1,1,0,19,0,0,6,7,5,10.8,0,0,6,10,2,10.5,0,10.8,1.4,1.74
1,1,1,12,1,1,1,23,28,6,11,0,0,0,1,1,0,20,0,0,7,14,5,12.87857143,0,0,8,15,7,11.85625,0,15.5,2.8,-4.06
1,1,1,6,1,1,1,3,1,3,6,0,0,0,1,1,0,18,0,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32
1,8,3,5,1,1,1,23,27,6,6,1,0,0,1,1,0,18,0,0,6,6,6,12.83333333,0,0,6,8,5,11.4,0,15.5,2.8,-4.06
1,1,1,9,1,1,1,19,24,13,13,0,0,1,1,1,1,21,0,0,5,5,5,12.6,0,0,5,9,3,12.83333333,0,10.8,1.4,1.74
1,1,1,9,1,1,1,1,1,5,3,1,0,0,1,1,0,20,0,0,5,0,0,0,0,0,5,0,0,0,0,8.9,1.4,3.51
1,12,1,7,1,1,1,22,27,10,10,0,0,0,1,1,1,30,0,0,5,11,0,0,0,0,5,5,0,0,0,12.7,3.7,-1.7
1,9,2,14,1,1,1,22,28,5,2,1,0,0,1,1,0,19,0,0,6,6,6,14.16666667,0,0,6,6,6,14,0,13.9,-0.3,0.79
1,16,1,9,1,1,1,1,14,10,7,1,0,0,1,1,0,30,0,0,5,7,5,13.4,0,0,5,7,4,13.25,0,8.9,1.4,3.51
1,1,1,9,1,1,1,23,1,6,6,1,0,0,1,1,1,22,0,0,5,8,5,11.2,0,0,5,13,4,11.25,0,12.7,3.7,-1.7
1,8,3,2,1,1,1,22,27,6,11,1,0,0,1,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,0.5,1.79
1,8,4,5,1,1,1,1,1,10,11,1,0,1,0,1,0,19,0,0,6,6,6,12.66666667,0,0,6,8,5,11.8,0,11.1,0.6,2.02
1,8,2,14,1,1,1,1,14,6,4,1,0,0,1,1,0,21,0,0,5,7,3,12.33333333,0,0,5,5,4,11.25,0,7.6,2.6,0.32
1,8,4,6,1,1,1,23,28,23,30,0,0,0,1,1,0,21,0,0,5,7,4,12.25,0,0,5,7,5,12,0,7.6,2.6,0.32
1,15,1,2,1,14,1,13,28,10,10,1,0,1,1,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,2.8,-4.06
1,12,1,9,1,1,1,1,14,5,8,0,0,0,1,1,0,27,0,0,5,13,3,10.75,0,0,5,9,3,10.33333333,0,15.5,2.8,-4.06
1,14,1,1,1,1,1,22,27,2,2,1,0,0,1,1,0,32,0,0,7,7,0,0,0,0,7,8,0,0,0,13.9,-0.3,0.79
1,12,1,14,1,9,1,22,1,10,4,0,0,1,0,1,0,40,0,0,6,13,0,0,0,0,6,6,0,0,0,15.5,2.8,-4.06
1,1,2,9,1,1,1,22,1,6,4,1,0,0,1,1,0,20,0,0,5,9,2,14.33333333,0,0,5,10,2,12.5,0,7.6,2.6,0.32
1,15,1,8,1,14,1,4,4,3,11,1,0,0,1,1,0,20,0,1,5,8,2,11.5,0,1,5,13,2,11.5,0,12.7,3.7,-1.7
1,1,3,2,1,1,1,22,27,10,10,1,0,0,1,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,2.6,0.32
1,14,1,9,1,1,1,1,28,2,8,0,0,0,1,1,0,21,0,0,5,11,2,10.5,0,0,5,13,0,0,0,12.7,3.7,-1.7
1,8,1,14,1,1,1,13,27,6,9,0,0,0,1,1,0,18,0,0,6,6,6,13.5,0,0,6,0,0,0,0,12.7,3.7,-1.7
1,15,1,4,1,1,1,1,3,22,21,0,0,0,1,1,0,19,0,0,6,17,1,11,0,0,6,19,0,0,0,16.2,0.3,-0.92
5,4,1,5,1,3,1,22,27,8,8,0,0,0,0,1,0,30,0,0,6,6,1,10,0,0,6,6,0,0,0,15.5,2.8,-4.06
1,12,1,4,1,9,1,13,1,10,2,0,0,0,1,1,0,29,0,0,6,17,0,0,2,0,6,8,0,0,0,15.5,2.8,-4.06
1,8,2,7,1,1,1,1,1,5,5,1,0,1,1,1,0,18,0,0,5,10,1,12,0,0,5,7,3,10.66666667,2,7.6,2.6,0.32
1,1,2,14,1,1,1,1,1,10,10,1,0,0,1,1,1,18,0,0,5,6,4,12.25,0,0,5,5,5,12.2,0,9.4,-0.8,-3.12
1,15,1,4,1,14,1,1,1,4,11,0,0,0,1,1,0,22,0,4,10,21,5,11.4,1,2,7,13,6,11.66666667,0,15.5,2.8,-4.06
1,14,2,17,0,1,1,22,27,6,6,1,0,0,0,1,0,27,0,0,5,5,0,0,0,0,5,5,0,0,0,12.7,3.7,-1.7
1,8,6,14,1,1,1,23,1,10,8,1,0,0,1,1,0,20,0,0,6,8,4,14.25,0,0,6,10,5,14,0,10.8,1.4,1.74
1,16,1,3,0,2,1,13,28,10,11,0,0,0,1,1,0,42,0,8,12,12,11,14.45454545,0,7,11,11,10,14.2,0,11.1,0.6,2.02
1,1,1,4,1,1,1,23,28,5,9,0,0,1,1,1,0,21,0,8,12,13,12,14.53846154,0,4,12,14,12,14.46153846,0,15.5,2.8,-4.06
1,14,1,12,1,1,1,1,28,8,8,0,1,0,1,1,0,23,0,0,7,10,6,12.73333333,0,0,8,10,7,11.95,0,16.2,0.3,-0.92
1,16,1,5,1,1,1,23,28,10,10,1,0,0,1,1,0,21,0,4,12,13,5,13.2,0,4,12,12,4,13.5,0,8.9,1.4,3.51
1,1,3,2,1,1,1,4,3,2,2,1,0,0,1,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,3.7,-1.7
2,12,1,10,1,1,1,22,27,8,8,0,0,0,1,1,1,40,0,0,6,7,6,12.33333333,0,0,6,10,4,12.75,0,8.9,1.4,3.51
1,14,1,9,1,1,1,13,1,10,6,0,0,0,1,1,0,22,0,5,9,9,5,11.2,0,5,9,14,7,11.25,2,12.7,3.7,-1.7
1,1,2,12,1,1,1,23,27,10,10,1,0,0,1,1,0,19,0,0,7,7,6,13.2,0,0,7,7,6,13.2,0,7.6,2.6,0.32
1,12,1,7,1,1,1,13,27,10,10,0,0,0,1,1,1,24,0,0,5,8,5,11.83333333,0,0,5,8,4,14,0,12.7,3.7,-1.7
1,1,1,11,1,1,1,3,1,3,5,0,0,0,1,1,0,21,0,0,6,10,5,11.33333333,0,0,6,14,2,11.5,0,12.7,3.7,-1.7
1,8,4,7,1,1,1,3,1,10,4,1,0,0,1,1,0,18,0,0,5,5,5,13.6,0,0,5,6,5,14.6,0,8.9,1.4,3.51
1,8,3,7,1,1,1,22,27,10,8,0,0,0,1,1,0,18,0,0,5,10,0,0,0,0,5,10,2,11.5,4,7.6,2.6,0.32
1,16,1,14,1,1,1,3,1,4,11,0,0,0,1,1,0,24,0,0,6,11,5,12.85714286,0,0,6,12,5,13.66666667,0,11.1,0.6,2.02
1,12,1,7,1,1,1,22,14,10,4,0,0,0,1,1,1,28,0,0,5,16,3,14.33333333,0,0,5,9,5,12.42857143,0,9.4,-0.8,-3.12
1,8,1,14,1,1,1,13,28,8,10,1,0,0,1,0,1,19,0,0,6,9,5,13.5,0,0,6,6,6,14,0,12.4,0.5,1.79
1,16,1,6,1,15,1,3,3,5,3,0,0,0,1,0,0,28,0,0,6,8,6,14.42857143,0,0,6,12,4,15.6,0,11.1,0.6,2.02
1,8,3,16,1,1,1,10,1,5,1,1,0,0,1,0,0,18,0,0,6,12,0,0,0,0,6,12,0,0,0,7.6,2.6,0.32
1,1,1,2,1,1,1,3,1,5,4,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,0.3,-0.92
1,1,1,12,1,1,1,1,1,5,5,1,0,0,1,0,1,19,0,0,8,8,8,12.82875,0,0,8,8,8,12.82875,0,9.4,-0.8,-3.12
1,14,1,8,1,1,1,24,3,4,3,1,0,0,1,0,0,21,0,0,5,6,0,0,5,0,5,6,4,13.75,1,10.8,1.4,1.74
1,1,3,12,1,1,1,1,14,5,6,1,0,1,1,0,0,18,0,0,7,0,0,0,0,0,8,0,0,0,0,13.9,-0.3,0.79
1,1,4,5,1,1,1,3,14,2,6,1,0,0,1,0,0,19,0,0,6,6,6,14.66666667,0,0,6,6,6,13.16666667,0,9.4,-0.8,-3.12
1,8,2,12,1,1,1,23,28,8,8,1,0,0,1,0,0,19,0,0,8,8,7,13.93714286,0,0,8,8,7,13.93714286,0,10.8,1.4,1.74
1,1,1,5,1,1,1,3,1,3,11,1,0,0,1,0,0,20,0,7,12,12,10,14.7,0,8,12,12,12,14.58333333,0,15.5,2.8,-4.06
1,1,2,15,1,1,1,1,1,10,5,1,0,0,1,0,0,18,0,0,6,6,6,11.66666667,0,0,6,6,5,12.2,0,12.7,3.7,-1.7
1,14,4,12,1,6,1,22,27,10,10,1,0,0,1,0,0,20,0,0,7,7,6,14.85,0,0,7,7,6,14.85,0,7.6,2.6,0.32
1,12,1,6,1,12,1,13,27,8,12,0,0,0,1,0,0,26,0,0,5,11,1,12,1,0,5,12,0,0,4,10.8,1.4,1.74
1,9,4,12,1,1,1,3,1,4,5,1,0,0,1,0,0,18,0,0,7,8,7,13.6875,0,0,8,9,8,15.62222222,0,13.9,-0.3,0.79
1,12,1,3,0,1,1,22,27,10,10,0,0,0,1,0,0,58,0,0,6,14,5,12.4,0,0,6,10,5,11.6,0,9.4,-0.8,-3.12
1,1,2,12,1,1,1,1,3,5,4,0,0,0,1,0,0,18,0,0,7,10,7,13.398,0,0,8,8,8,13.5425,0,15.5,2.8,-4.06
1,15,1,6,1,1,1,1,1,5,4,1,0,0,1,0,0,20,0,0,6,13,5,11.8,0,0,6,19,4,12,0,12.4,0.5,1.79
1,8,1,17,0,1,1,23,27,7,8,0,0,0,1,0,0,20,0,0,5,0,0,0,0,0,5,0,0,0,0,11.1,0.6,2.02
1,2,1,9,1,1,1,22,27,10,10,1,0,0,1,0,0,29,0,13,15,19,13,11.76923077,0,12,14,17,14,11.92857143,0,9.4,-0.8,-3.12
1,4,1,10,1,3,1,1,1,5,11,0,0,1,0,0,0,27,0,0,6,8,0,0,0,0,5,6,0,0,0,16.2,0.3,-0.92
1,1,1,6,1,1,1,13,28,6,8,1,0,0,1,0,1,21,0,0,6,8,6,13.28571429,0,0,6,11,6,13,0,11.1,0.6,2.02
1,1,1,10,1,1,1,1,14,5,10,0,0,0,1,0,1,20,0,0,6,6,6,11.66666667,0,0,6,8,6,11.16666667,0,15.5,2.8,-4.06
1,8,1,10,1,1,1,13,28,4,8,0,0,0,1,0,1,19,0,0,6,13,6,11.5,0,0,6,9,5,12.2,0,11.1,0.6,2.02
1,1,1,12,1,1,1,22,28,7,7,1,0,0,1,0,1,22,0,0,7,9,6,13.08166667,0,0,8,12,6,13.15,0,11.1,0.6,2.02
1,9,3,5,1,1,1,23,27,10,8,1,0,0,1,0,1,19,0,0,6,6,6,12.66666667,0,0,6,6,6,13,0,15.5,2.8,-4.06
1,8,1,15,1,1,1,22,1,10,9,1,0,1,0,0,0,19,0,0,6,6,3,11.33333333,0,0,6,6,0,0,0,12.4,0.5,1.79
1,1,3,16,1,1,1,3,3,3,3,1,0,0,1,0,0,23,0,0,6,8,5,13.6,0,0,6,8,5,11.6,0,7.6,2.6,0.32
1,1,3,15,1,1,1,1,1,5,5,1,0,0,1,0,1,18,0,0,6,6,6,13.16666667,0,0,6,7,5,13.2,0,12.4,0.5,1.79
1,15,1,8,1,14,1,1,14,5,9,0,0,0,1,0,0,19,0,0,6,0,0,0,0,0,6,0,0,0,0,12.7,3.7,-1.7
1,15,1,4,1,14,1,1,1,5,4,1,0,0,1,0,0,20,0,0,6,10,5,11.66666667,0,0,6,7,5,12.6,0,12.4,0.5,1.79
1,1,4,10,1,1,1,1,28,10,8,1,0,0,1,0,1,19,0,0,6,6,6,13.5,0,0,6,7,6,13.42857143,0,11.1,0.6,2.02
1,12,1,6,1,12,1,22,27,10,10,1,0,1,0,0,1,26,0,0,6,7,0,0,0,0,6,6,0,0,0,13.9,-0.3,0.79
1,1,1,10,1,1,1,1,14,5,8,1,0,0,1,0,1,18,0,0,6,6,6,13.16666667,0,0,6,7,6,14.14285714,0,11.1,0.6,2.02
1,1,1,6,1,1,1,22,27,5,10,1,0,1,1,0,0,29,0,4,5,11,4,12.5,2,1,5,11,2,12.5,0,12.7,3.7,-1.7
1,15,1,4,1,14,1,3,1,3,7,1,0,0,0,0,0,20,0,0,6,10,6,13.375,0,0,6,10,6,13,0,16.2,0.3,-0.92
1,1,1,5,1,1,1,13,2,8,4,1,0,0,1,0,0,19,0,0,6,6,6,13.16666667,0,0,6,6,6,12.66666667,0,15.5,2.8,-4.06
1,15,1,6,1,14,1,1,1,5,5,1,0,0,1,0,0,23,0,1,6,12,4,13.4,0,1,6,17,2,13.5,0,12.4,0.5,1.79
1,14,1,13,1,1,1,2,3,4,3,0,0,0,1,0,0,25,0,2,7,10,3,13,0,1,8,10,3,11.66666667,4,10.8,1.4,1.74
1,9,1,12,1,1,1,3,3,2,2,1,0,0,1,0,0,18,0,0,8,8,7,13.15428571,0,0,8,8,7,13.15428571,0,10.8,1.4,1.74
1,1,3,5,1,1,1,1,28,5,8,1,0,0,1,0,1,19,0,0,6,6,6,12.83333333,0,0,6,6,6,12.83333333,0,9.4,-0.8,-3.12
1,8,2,16,1,1,1,1,14,6,6,1,0,0,1,0,0,18,0,0,7,10,7,12.14285714,0,0,7,7,7,13.14285714,0,12.4,0.5,1.79
1,1,2,12,1,1,1,1,14,5,5,1,0,0,1,0,1,19,0,0,7,9,5,13.34,0,0,7,9,6,12.38571429,0,12.4,0.5,1.79
1,4,1,3,0,15,1,22,14,10,4,0,0,0,1,0,0,36,0,6,10,15,4,13,0,5,9,10,4,13.75,0,8.9,1.4,3.51
1,15,1,4,1,14,1,1,28,5,10,0,0,0,1,1,1,20,0,0,6,18,3,12,0,0,6,17,3,11.66666667,0,15.5,2.8,-4.06
1,8,2,2,1,1,14,1,1,3,4,1,0,0,1,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,11.1,0.6,2.02
1,1,1,10,1,1,1,23,28,10,9,1,0,0,1,1,0,18,0,0,6,9,5,11,0,0,6,12,0,0,0,11.1,0.6,2.02
1,15,1,4,1,14,1,3,1,5,7,0,0,0,1,1,0,19,0,0,6,8,5,11.5,0,0,6,11,6,11.33333333,0,12.4,0.5,1.79
1,8,1,10,1,1,1,1,34,5,3,1,0,1,0,1,0,20,0,3,9,9,3,13.33333333,0,2,6,6,2,12.5,0,8.9,1.4,3.51
1,1,2,12,1,1,1,13,14,5,8,1,0,0,1,1,0,18,0,0,7,9,7,14.59444444,0,0,8,10,8,13.472,0,15.5,2.8,-4.06
1,15,1,8,1,14,1,3,1,4,7,1,0,1,1,1,0,20,0,2,6,9,4,11,0,1,6,13,3,10.66666667,0,12.4,0.5,1.79
1,9,1,7,1,1,1,13,1,12,4,1,0,1,0,1,0,24,0,0,5,8,0,0,0,0,5,5,0,0,0,9.4,-0.8,-3.12
1,8,1,15,1,1,1,13,28,6,8,1,0,0,1,1,0,19,0,0,6,6,0,0,0,0,6,0,0,0,0,8.9,1.4,3.51
1,8,1,7,1,1,1,13,14,8,10,1,0,0,1,1,0,18,0,0,5,9,1,12,0,0,5,10,2,12,3,7.6,2.6,0.32
1,1,3,7,1,1,1,4,28,3,8,1,0,0,1,1,0,18,0,0,5,8,5,14,0,0,5,6,5,13.2,0,8.9,1.4,3.51
1,1,1,11,1,1,1,1,14,5,5,0,0,0,1,1,0,18,0,0,6,8,6,13.57142857,0,0,6,7,5,11.8,0,8.9,1.4,3.51
1,14,2,14,1,1,1,3,14,2,8,1,0,0,1,1,0,22,0,0,6,12,0,0,0,0,6,6,0,0,0,16.2,0.3,-0.92
1,1,1,14,1,1,1,13,28,10,10,0,0,0,1,1,0,19,0,0,6,8,6,14.25,0,0,6,7,6,13.85714286,0,11.1,0.6,2.02
2,12,1,6,1,9,1,1,29,6,4,1,0,1,0,0,0,32,0,0,6,7,0,0,0,0,6,6,0,0,0,13.9,-0.3,0.79
1,8,1,16,1,1,1,19,14,1,4,1,0,0,1,0,1,21,0,0,6,12,0,0,0,0,6,12,0,0,0,7.6,2.6,0.32
1,9,1,12,1,1,1,22,27,7,7,1,0,0,1,0,1,19,0,0,8,8,7,13.54285714,0,0,8,8,7,13.54285714,0,12.7,3.7,-1.7
4,14,1,3,0,1,1,23,27,10,10,0,0,0,1,0,1,39,0,3,9,9,9,13.11111111,0,2,7,10,7,11.71428571,0,12.7,3.7,-1.7
1,14,1,3,0,8,1,19,24,1,1,1,0,0,1,0,0,30,0,3,9,11,9,12.66666667,0,2,7,7,7,12.14285714,0,7.6,2.6,0.32
1,1,1,9,1,1,1,1,14,6,6,1,0,0,1,0,0,18,0,0,5,10,4,10.75,1,0,5,13,2,10,0,9.4,-0.8,-3.12
2,14,1,17,0,1,1,22,27,10,10,1,0,0,1,0,0,38,0,4,10,14,4,10.75,0,2,10,10,2,10,0,7.6,2.6,0.32
1,1,3,5,1,1,1,19,27,6,8,1,0,0,1,0,0,20,0,0,6,6,6,13.66666667,0,0,6,6,6,13.33333333,0,9.4,-0.8,-3.12
1,12,1,3,0,12,1,19,24,1,1,0,0,0,1,0,0,55,0,0,6,6,6,13.83333333,0,1,6,6,6,12.83333333,0,7.6,2.6,0.32
4,11,1,5,1,2,1,19,24,1,1,0,0,0,1,0,0,53,0,15,18,18,17,13.17647059,0,13,18,18,16,13,0,7.6,2.6,0.32
2,12,1,3,0,1,1,19,24,1,1,0,0,0,1,0,0,54,0,0,6,8,4,12.75,0,0,6,12,5,12.6,0,7.6,2.6,0.32
1,14,1,12,1,1,1,22,27,10,8,1,0,0,1,0,1,18,0,0,7,8,5,12.86,0,0,7,8,5,12.86,0,7.6,2.6,0.32
1,12,1,3,0,1,1,22,27,10,9,0,0,1,0,0,0,44,0,2,8,12,4,12,2,2,7,9,4,12,2,8.9,1.4,3.51
1,14,1,10,1,1,1,22,27,10,7,1,0,0,1,0,0,28,0,8,11,11,9,11.66666667,0,8,11,13,9,12.55555556,0,10.8,1.4,1.74
1,4,1,3,0,17,1,13,14,10,5,0,0,0,1,0,0,37,0,12,14,14,14,16.5,0,8,11,11,11,16.90909091,0,8.9,1.4,3.51
1,14,1,10,1,1,1,11,12,12,12,1,0,0,1,0,0,20,0,8,10,14,9,12.33333333,0,3,7,10,7,11.77777778,0,7.6,2.6,0.32
1,1,3,12,1,1,1,13,3,4,3,1,0,0,1,0,0,18,0,0,7,8,7,12.59125,0,0,8,11,7,12.82,0,15.5,2.8,-4.06
1,1,1,10,1,1,1,13,14,10,10,1,0,0,1,1,0,19,0,0,6,9,4,11.5,0,0,6,12,3,11,0,8.9,1.4,3.51
1,8,1,4,1,1,1,23,27,6,10,1,0,0,1,1,1,23,0,17,18,19,18,11.89473684,0,12,13,13,13,12.92307692,0,15.5,2.8,-4.06
1,8,1,10,1,1,1,13,27,7,7,0,0,0,1,1,0,22,0,0,6,0,0,0,0,0,6,0,0,0,0,13.9,-0.3,0.79
1,12,1,11,1,1,1,3,14,4,6,0,0,0,0,1,0,24,0,0,6,0,0,0,0,0,6,0,0,0,0,11.1,0.6,2.02
1,15,1,4,1,14,1,4,4,5,3,1,0,0,1,1,0,22,0,0,6,13,5,13,0,0,6,13,2,11.5,0,12.4,0.5,1.79
1,12,1,4,1,1,1,1,28,6,7,0,0,0,1,1,0,26,0,0,6,9,0,0,0,0,6,6,0,0,0,13.9,-0.3,0.79
1,8,6,15,1,1,1,22,27,6,6,1,0,0,1,1,0,18,0,0,6,6,6,15.16666667,0,0,6,6,6,14.83333333,0,9.4,-0.8,-3.12
1,15,1,8,1,14,1,23,14,10,10,0,0,0,1,1,0,24,0,2,6,8,4,11.75,0,1,6,8,2,13.5,0,11.1,0.6,2.02
1,1,1,7,1,1,1,1,28,5,4,1,0,0,1,1,0,18,0,0,5,5,0,0,0,0,5,6,1,15,0,10.8,1.4,1.74
1,1,1,2,1,1,1,1,28,8,9,1,0,0,1,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,0.6,2.02
1,12,1,11,1,12,1,22,27,10,5,0,0,0,1,1,0,27,0,0,6,11,3,11.33333333,0,0,6,10,3,14.75,0,16.2,0.3,-0.92
1,15,1,4,1,14,1,22,27,10,7,1,0,0,1,1,1,20,0,0,6,10,5,12.6,0,0,6,6,5,13.2,0,12.4,0.5,1.79
1,1,1,7,1,1,1,10,1,5,11,1,0,0,1,1,0,19,0,0,5,10,0,0,0,0,5,10,1,14,3,7.6,2.6,0.32
1,1,1,6,1,1,1,23,28,5,10,0,0,0,1,1,1,18,0,0,6,8,6,15.5,0,0,6,9,4,15.5,0,11.1,0.6,2.02
1,1,3,12,1,1,1,1,1,5,5,1,0,0,1,1,0,18,0,0,8,8,7,12.36571429,0,0,8,8,7,12.36571429,0,10.8,1.4,1.74
1,8,1,14,1,1,1,22,27,10,10,1,0,0,1,1,0,19,0,0,6,7,5,13.2,0,0,6,10,5,13.25,0,10.8,1.4,1.74
1,14,1,5,1,1,1,22,27,10,10,1,0,0,1,1,0,34,0,7,12,12,7,11.42857143,0,4,12,12,7,11.85714286,0,7.6,2.6,0.32
1,1,1,10,1,1,1,23,14,9,11,1,0,0,1,1,0,19,0,0,6,0,0,0,0,0,6,0,0,0,0,16.2,0.3,-0.92
1,1,1,15,1,1,1,1,14,5,5,0,0,0,1,1,1,19,0,0,6,10,4,14,0,0,6,9,6,12.33333333,0,9.4,-0.8,-3.12
2,12,1,4,1,1,1,2,2,2,5,0,0,0,1,1,0,30,0,3,12,12,3,12,0,5,12,16,5,11.8,0,15.5,2.8,-4.06
1,14,1,15,1,1,1,1,3,10,4,0,0,0,0,1,0,22,0,0,4,4,0,0,4,0,5,8,3,12,0,10.8,1.4,1.74
1,8,1,9,1,1,1,3,28,2,10,0,0,0,0,1,0,19,0,0,5,13,4,10,0,0,5,7,3,11.33333333,0,15.5,2.8,-4.06
1,1,1,9,1,1,1,23,1,10,9,0,0,0,1,1,0,21,0,0,5,9,1,10,0,0,5,10,1,10,0,7.6,2.6,0.32
1,1,2,2,1,1,1,22,27,10,10,1,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,2.6,0.32
1,1,1,11,1,1,1,22,27,10,10,0,0,0,1,1,1,19,0,0,6,7,6,11.16666667,0,0,6,12,3,11.66666667,0,10.8,1.4,1.74
1,1,1,10,1,1,1,13,28,8,8,0,0,0,1,1,0,20,0,0,6,12,4,11.75,0,0,6,13,3,11.33333333,0,15.5,2.8,-4.06
1,12,1,4,1,12,1,3,1,3,9,1,0,0,1,1,0,35,0,0,6,13,3,11.75,0,0,6,10,0,0,0,13.9,-0.3,0.79
1,7,2,9,1,1,1,22,27,10,10,1,0,0,1,1,0,20,0,0,5,8,1,10,0,0,5,7,1,11,0,7.6,2.6,0.32
1,1,1,8,1,1,1,6,9,5,6,0,0,0,1,1,0,21,0,0,5,8,3,14,0,0,5,5,5,12.8,0,7.6,2.6,0.32
1,12,1,6,1,9,1,19,24,13,13,0,0,1,0,1,0,27,0,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32
1,14,1,15,1,1,1,22,28,10,6,1,0,0,0,1,0,26,0,0,6,12,3,12,0,0,6,15,0,0,0,9.4,-0.8,-3.12
1,8,1,15,1,1,1,1,23,4,4,0,0,0,0,1,0,20,0,0,6,10,0,0,0,0,5,10,0,0,0,10.8,1.4,1.74
1,12,1,4,1,1,1,22,27,7,7,0,0,1,0,1,0,28,0,4,10,19,8,11.88888889,0,2,8,17,5,11.6,1,15.5,2.8,-4.06
1,1,3,15,1,1,1,13,28,10,8,1,0,0,1,1,0,19,0,0,6,6,6,13.83333333,0,0,6,6,6,13.66666667,0,11.1,0.6,2.02
1,14,1,17,0,1,1,22,14,10,10,0,0,0,0,1,0,47,0,0,5,5,0,0,0,0,5,5,0,0,0,12.7,3.7,-1.7
4,12,1,15,1,9,1,22,27,5,10,0,0,0,0,1,0,55,0,0,6,8,5,11.4,0,0,6,9,5,12.4,0,10.8,1.4,1.74
1,14,1,4,1,1,1,22,27,6,10,1,0,0,1,1,0,39,0,0,6,8,0,0,0,1,6,8,2,11,0,16.2,0.3,-0.92
2,1,1,4,1,1,1,22,27,10,10,1,0,1,1,1,0,35,0,14,17,17,14,10.64285714,1,12,12,12,12,10.66666667,0,15.5,2.8,-4.06
1,12,1,10,1,1,1,22,20,1,5,0,0,0,0,1,0,32,0,0,6,10,2,11,0,0,6,12,0,0,0,7.6,2.6,0.32
1,1,4,15,1,1,1,3,10,3,10,1,0,0,1,1,0,20,0,0,6,6,6,16.83333333,0,0,6,6,6,16.66666667,0,8.9,1.4,3.51
1,12,1,11,1,1,1,22,27,10,10,0,0,0,1,1,0,36,0,0,6,8,6,13.57142857,0,0,6,9,5,13.2,0,12.7,3.7,-1.7
1,12,1,17,0,12,1,23,14,10,11,0,0,1,1,1,1,34,0,0,5,11,5,14.71428571,0,0,5,14,5,14.375,5,16.2,0.3,-0.92
1,1,1,14,1,1,1,23,14,1,3,1,0,0,1,1,0,21,0,0,5,8,0,0,0,0,5,5,0,0,0,9.4,-0.8,-3.12
1,14,1,17,0,1,1,22,14,4,11,0,0,0,1,1,1,42,0,0,5,14,1,10,0,0,5,14,1,11,0,13.9,-0.3,0.79
1,12,1,4,1,12,1,22,14,10,8,0,0,0,1,1,0,25,0,0,6,15,1,11,0,0,6,13,4,11.75,0,12.4,0.5,1.79
1,9,1,15,1,1,1,23,28,7,8,1,0,0,1,1,1,18,0,0,6,6,1,11,0,0,6,0,0,0,0,8.9,1.4,3.51
